,city,company_full_names,company_name,create_time,positionId,positionName,salary,salary_max,salary_min,comp_id,city_id,pos_class
358,上海,上海极值信息技术有限公司,上海极值信息技术有限公司,2018-05-04,4502957,爬虫-高级工程师(PYTHON),15k-20k,20000,15000,184,22,高级
359,上海,无锡华云数据技术服务有限公司,华云数据,2018-05-03,4087710,103-中级Python开发工程师,15k-25k,25000,15000,494,22,普通
360,上海,上海优刻得信息科技有限公司,UCloud,2018-05-04,3911329,高级Python开发工程师,25k-35k,35000,25000,542,22,高级
361,广州,广州英荔教育科技有限公司,英荔教育,2018-05-03,1498631,Python高级软件工程师,15k-25k,25000,15000,345,12,高级
362,苏州,上海众言网络科技有限公司,问卷网@爱调研,2018-04-28,4409258,高级python开发,15k-25k,25000,15000,659,14,高级
363,东莞,东莞市百塔网络科技有限公司,宝塔面板,2018/05/07,3085217,Python程序员,8k-15k,15000,8000,1074,28,普通
364,北京,网易（杭州）有限公司,网易,2018/05/07,4460541,Python开发工程师,20k-35k,35000,20000,881,20,普通
365,北京,北京博学慎思教育科技有限公司,学吧课堂,2018-05-04,4423089,python开发工程师,20k-40k,40000,20000,992,20,普通
366,杭州,杭州嘉云数据科技有限公司,Club Factory,2018-05-04,3581347,Python开发工程师（Web方向）,15k-20k,20000,15000,1040,21,普通
367,合肥,尚简科技（安徽）有限公司,尚简科技,2018-05-04,4519308,Python开发工程师,6k-9k,9000,6000,526,15,普通
368,深圳,青石经济信息咨询（深圳）有限公司,青石证券,2018-05-04,4314985,Python开发工程师,10k-20k,20000,10000,449,19,普通
369,北京,互动峰科技(北京)有限公司,好大夫在线,2018-05-03,4186551,Python工程师,18k-35k,35000,18000,358,20,普通
370,深圳,深圳睿云智合科技有限公司,Wise2c,2018-05-03,4513464,Python开发工程师,15k-30k,30000,15000,176,19,普通
371,北京,锐波（北京）科技有限公司,波场TRON,2018-05-02,4223932,高级python工程师,20k-40k,40000,20000,142,20,高级
372,北京,北京汇行科技有限公司,妙计旅行,2018-04-27,3828594,Python研发工程师,8k-16k,16000,8000,61,20,普通
373,武汉,北京云族佳科技有限公司,云沃客,2018-04-26,3955850,python开发-武汉,20k-25k,25000,20000,340,8,普通
374,杭州,武汉佰钧成技术有限责任公司,武汉佰钧成技术有限公司,2018-04-18,3374298,python开发工程师,11k-20k,20000,11000,639,21,普通
375,杭州,武汉佰钧成技术有限责任公司,武汉佰钧成技术有限公司,2018-04-18,3374298,python开发工程师,11k-20k,20000,11000,639,21,普通
376,北京,京东金融,京东金融,2018-05-04,4381203,python高级开发工程师,20k-40k,40000,20000,446,20,高级
377,北京,乐飞天下信息技术(北京)有限公司,乐飞天下,2018-05-04,1069314,Python开发工程师,11k-20k,20000,11000,168,20,普通
378,上海,两鲜商贸（上海）有限公司,两鲜,2018-05-04,4501795,Python/Odoo高级开发工程师,15k-20k,20000,15000,195,22,高级
379,上海,行吟信息科技（上海）有限公司,小红书,2018-05-03,4135794,Python开发工程师,20k-40k,40000,20000,762,22,普通
380,深圳,有棵树（深圳）网络科技有限公司,YKS,2018-04-25,4476973,高级python,20K-30K,30000,20000,635,19,高级
381,上海,东吴（苏州）金融科技有限公司,东吴在线,2018-04-17,3507017,高级Python工程师,15k-30k,30000,15000,83,22,高级
382,北京,家园网络科技有限公司,家园网,2018-04-10,1732848,python工程师,15k-25k,25000,15000,68,20,普通
383,北京,锐波（北京）科技有限公司,波场TRON,2018/05/07,4464154,高级 Python 工程师,20k-40k,40000,20000,142,20,高级
384,北京,试界教育科技（北京）有限公司,试界大学,2018-05-04,4523060,Python开发,16k-32k,32000,16000,35,20,普通
385,上海,上海你我贷互联网金融信息服务有限公司,上海你我贷互联网金融信息服务,2018-05-04,3432640,高级Python工程师,20k-35k,35000,20000,325,22,高级
386,北京,中企动力科技股份有限公司,中企动力,2018-05-04,3946741,Python高级研发工程师,25k-35k,35000,25000,331,20,高级
387,杭州,杭州康策网络科技有限公司,康策网络,2018-05-02,4498837,python/爬虫开发,8k-15k,15000,8000,483,21,普通
388,北京,瓦戈科技（上海）有限公司,瓦戈科技,2018-04-18,3838813,Python,12k-24k,24000,12000,1034,20,普通
389,深圳,乐格商业咨询（深圳）有限公司,乐格信息,2018-05-02,3428217,Python高级开发工程师,16k-28k,28000,16000,662,19,高级
390,北京,北京爱特曼科技有限公司,爱特曼科技,2018-05-04,3966136,高级Python工程师,20k-40k,40000,20000,514,20,高级
391,北京,零氪信息技术（北京）有限公司,LinkDoc,2018-05-04,4118246,Python,13k-20k,20000,13000,734,20,普通
392,北京,北京撞见旅行国际旅行社有限公司,新一代互联网旅行社平台,2018-05-02,3666616,Python开发工程师,15k-30k,30000,15000,897,20,普通
393,北京,永杨安风（北京）科技有限公司,LBE 科技,2018-04-18,373222,Python开发工程师,15k-30k,30000,15000,38,20,普通
394,上海,实投（上海）互联网金融信息服务有限公司,实投互联网金融,2018-04-09,4385865,运维工程师/python开发,10k-20k,20000,10000,393,22,普通
395,深圳,深圳市泽林信息咨询有限公司,泽林信息,2018/05/07,4093635,高级python开发,15k-30k,30000,15000,66,19,高级
396,北京,北京凌云雀科技有限公司,灵雀云,2018-05-04,2483626,Python,13k-25k,25000,13000,291,20,普通
397,北京,北京千锋互联科技有限公司,千锋教育,2018-05-04,3610830,python技术总监,25k-50k,50000,25000,1045,20,普通
398,上海,上海厚本金融信息服务有限公司,厚本金融,2018-05-04,2943423,Python/Go 运维开发工程师,15k-25k,25000,15000,621,22,普通
399,北京,北京九州云动科技有限公司,省钱快报,2018-05-03,4513155,高级 Python 开发工程师,15k-30k,30000,15000,857,20,高级
400,深圳,武汉市哈哈便利科技有限公司,哈哈零售,2018-05-03,4178341,Python开发工程师,15k-30k,30000,15000,894,19,普通
401,上海,上海点融信息科技有限责任公司,点融,2018-05-02,4120720,高级python开发工程师-SH415-41509,20k-40k,40000,20000,211,22,高级
402,福州,福州龙腾简合网络技术有限公司,龙腾简合,2018-04-25,4478902,高级Python开发工程师,12k-20k,20000,12000,525,6,高级
403,北京,北京作业盒子科技有限公司,作业盒子,2018-04-23,4206282,python工程师,20k-40k,40000,20000,304,20,普通
404,北京,北京优虎商务服务有限公司,老虎证券,2018-04-11,4201279,Python研发工程师,15k-30k,30000,15000,1029,20,普通
405,北京,北京钱方银通科技有限公司,钱方好近,2018-05-04,20458,Python开发工程师,15k-25k,25000,15000,730,20,普通
406,上海,上海基分文化传播有限公司,趣头条,2018-05-03,3909214,Python高级开发,15k-30k,30000,15000,503,22,高级
407,北京,北京中铁信科技有限公司,北京中铁信,2018-05-02,3435319,python中级开发工程师,15k-30k,30000,15000,352,20,普通
408,北京,北京今晨盛辉信息技术有限公司,今晨盛辉,2018-04-16,4428121,高级Python工程师,25k-45k,45000,25000,423,20,高级
409,广州,诚迈科技（南京）股份有限公司,诚迈科技,2018-04-09,4387608,python开发工程师,8k-15k,15000,8000,307,12,普通
410,广州,广州回头车信息科技有限公司,省省回头车,2018-05-04,3477944,python开发工程师,12K-18K,18000,12000,193,12,普通
411,上海,我查查信息技术（上海）有限公司,我查查,2018-05-02,4484366,python开发工程师,12k-20k,20000,12000,549,22,普通
412,上海,百硕同兴科技（北京）有限公司,百硕,2018-05-02,4353313,Python开发工程师,7k-12k,12000,7000,104,22,普通
413,合肥,安徽国泰安教育科技有限公司,深圳国泰安合肥分公司,2018-04-24,4438910,python开发工程师,6k-12k,12000,6000,743,15,普通
414,清远,清远市帕克文化传媒有限公司,帕克文化,2018-04-23,4352609,Python,6k-8k,8000,6000,177,31,普通
415,上海,上海道客网络科技有限公司,DAOCLOUD,2018-05-03,4071680,Python开发工程师,10k-20k,20000,10000,421,22,普通
416,北京,会找房（北京）网络技术有限公司,会分期,2018-05-03,3164675,高级python开发工程师,15k-30k,30000,15000,248,20,高级
417,北京,北京搜狗科技发展有限公司,搜狗,2018-05-03,3119907,技术工程部-python开发工程师,20k-40k,40000,20000,860,20,普通
418,上海,千言信息技术（上海）有限公司,italki,2018-05-02,3848677,Python,15k-30k,30000,15000,1019,22,普通
419,上海,上海果雪信息科技有限公司,果雪科技,2018-05-02,4496876,高级python开发工程师,20k-40k,40000,20000,731,22,高级
420,上海,上海江村市隐智能科技有限公司,江村市隐,2018-04-26,4021354,Python开发,10k-15k,15000,10000,699,22,普通
421,长春,吉林卡普林科技有限公司,吉林卡普林科技有限公司,2018-04-24,4451387,Python开发工程师,8k-10k,10000,8000,276,33,普通
422,深圳,深圳市环球易购电子商务有限公司,环球易购,2018-04-19,2786718,高级python开发工程师,12k-20k,20000,12000,710,19,高级
423,北京,北京高思博乐教育科技股份有限公司,高思教育集团,2018-05-04,3500676,Python工程师-大数据方向,15k-30k,30000,15000,867,20,普通
424,厦门,厦门数析信息科技有限公司,Datartisan 数据工匠,2018-05-03,2766039,Python 开发工程师,5k-10k,10000,5000,48,11,普通
425,杭州,阿里云计算有限公司,阿里云,2018-05-02,4032193,高级Java/Python开发工程师,20K-35K,35000,20000,39,21,高级
426,武汉,武汉研众科技有限公司,研众科技,2018-05-02,3910159,Python,5k-10k,10000,5000,292,8,普通
427,北京,北京灵犀联云科技有限公司,灵犀联云,2018-05-01,3543641,python高级工程师,15k-25k,25000,15000,854,20,高级
428,北京,北京融联世纪信息技术有限公司,融360,2018-04-27,4397575,Python研发工程师,15k-25k,25000,15000,237,20,普通
429,北京,北京汇行科技有限公司,妙计旅行,2018-04-27,3828811,Python高级开发工程师,15k-25k,25000,15000,61,20,高级
430,北京,海思林科（北京）信息技术有限公司,海思林科,2018-04-18,3565170,python开发工程师,10k-18k,18000,10000,590,20,普通
431,北京,北京全品文教科技股份有限公司,全品学堂,2018-05-02,2875277,Python开发工程师,15k-30k,30000,15000,84,20,普通
432,武汉,武汉佰钧成技术有限责任公司,武汉佰钧成技术有限公司,2018-04-25,3313488,Python,15k-30k,30000,15000,639,8,普通
433,北京,百融（北京）金融信息服务股份有限公司,百融金服,2018-04-25,4317425,高级python开发工程师,20k-30k,30000,20000,47,20,高级
434,上海,中腾信金融信息服务（上海）有限公司,中腾信,2018-04-09,4388623,Python开发工程师,13k-22k,22000,13000,653,22,普通
435,广州,广州猫玩网络科技有限公司,猫玩互娱,2018-05-04,4478698,python开发工程师,9k-16k,16000,9000,1089,12,普通
436,北京,苏州博纳讯动软件有限公司,博云,2018-05-04,3016672,python开发工程师,10k-20k,20000,10000,1042,20,普通
437,上海,上海斗象信息科技有限公司,斗象科技,2018-05-02,4147279,Python研发实习生,4k-6k,6000,4000,232,22,初级
438,珠海,珠海轼域网络科技有限公司,轼域科技,2018-05-02,845185,Python开发工程师,8K-15K,15000,8000,963,25,普通
439,深圳,前海企保科技（深圳）有限公司,前海企保,2018-04-27,3935976,Python工程师,25k-50k,50000,25000,626,19,普通
440,西安,武汉佰钧成技术有限责任公司,武汉佰钧成技术有限公司,2018-04-08,4384830,Python开发工程师,7K-14K,14000,7000,639,18,普通
441,上海,浮石（上海）投资管理有限公司,浮石资本,2018-04-27,4220935,Python量化工程师,20k-40k,40000,20000,940,22,普通
442,杭州,杭州传送门网络科技有限公司,微链welian.com,2018-04-18,4153909,Python开发工程师,8k-16k,16000,8000,287,21,普通
443,北京,北京畅游天下网络技术有限公司,畅游,2018-04-17,4382267,Python开发工程师,15k-25k,25000,15000,215,20,普通
444,北京,北京奇安信科技有限公司,360企业安全,2018/05/06,4489421,python开发工程师,15k-30k,30000,15000,445,20,普通
445,北京,北京视维腾越科技有限公司,SURVEY,2018/05/07,4382113,Python开发工程师,13k-26k,26000,13000,473,20,普通
446,北京,星辰天合（北京）数据科技有限公司,XSKY,2018-05-04,3819005,存储应用开发工程师-Java/GO/Python,18k-35k,35000,18000,598,20,普通
447,成都,北京钱方银通科技有限公司,钱方好近,2018-05-04,3413188,Python开发工程师（成都）,10k-18k,18000,10000,730,35,普通
448,北京,飞维美地信息技术（北京）有限公司,FreeWheel,2018-05-04,3687387,资深Python开发工程师,24k-32k,32000,24000,306,20,高级
449,北京,北京真格天成投资管理有限公司,真格基金,2018-05-01,4372748,高级Python工程师-灯影科技,10k-20k,20000,10000,788,20,高级
450,成都,北京钱方银通科技有限公司,钱方好近,2018-05-04,3413188,Python开发工程师（成都）,10k-18k,18000,10000,730,35,普通
451,北京,飞维美地信息技术（北京）有限公司,FreeWheel,2018-05-04,3687387,资深Python开发工程师,24k-32k,32000,24000,306,20,高级
452,北京,北京真格天成投资管理有限公司,真格基金,2018-05-01,4372748,高级Python工程师-灯影科技,10k-20k,20000,10000,788,20,高级
453,北京,蓝信移动（北京）科技有限公司,蓝信移动（北京）科技有限公司,2018-04-28,4201848,Python开发经理,20k-35k,35000,20000,488,20,普通
454,北京,北京搜狐新媒体信息技术有限公司,搜狐集团,2018-04-17,3922814,搜狐媒体-社交产品中心-Python工程师,20k-30k,30000,20000,733,20,普通
455,北京,北京国双科技有限公司,Gridsum 国双,2018-05-04,3658363,高级Python开发工程师,12k-24k,24000,12000,70,20,高级
456,广州,广东修炼科技股份有限公司,修炼,2018-05-04,2974823,Python 开发工程师,8k-16k,16000,8000,782,12,普通
457,北京,北京字节跳动科技有限公司,字节跳动,2018-05-03,4500619,python开发工程师,20k-35k,35000,20000,14,20,普通
458,深圳,深圳华策辉弘科技有限公司,华策,2018-05-03,4321534,python工程师-大数据方向,10k-18k,18000,10000,528,19,普通
459,大连,藏宝途（大连）网络科技有限公司,藏宝途,2018-04-18,2107313,Python,6k-12k,12000,6000,622,7,普通
460,北京,深圳市麦达数字股份有限公司,麦达数字,2018-04-18,3544853,PYTHON研发工程师,25k-35k,35000,25000,919,20,普通
461,深圳,深圳市盖威科技有限公司,盖威,2018-05-03,3727971,Python交易开发工程师,14k-20k,20000,14000,955,19,普通
462,深圳,深圳库尚信息技术有限公司,shein,2018-05-03,4092987,python开发工程师,12k-24k,24000,12000,134,19,普通
463,石家庄,石家庄佳诚网络技术有限公司,佳诚网络,2018-05-02,3897455,python开发工程师,6k-9k,9000,6000,1078,27,普通
464,深圳,深圳光启超材料技术有限公司,光启集团,2018-04-27,4265763,python开发工程师,15k-25k,25000,15000,414,19,普通
465,长沙,湖南蘑菇侠网络科技有限公司,蘑菇侠,2018-04-10,4398669,Python,8k-16k,16000,8000,88,13,普通
466,深圳,华润置地有限公司,华润置地,2018-05-04,3760992,数据工程师（Python）,15k-30k,30000,15000,67,19,普通
467,北京,北京汉迪移动互联网科技股份有限公司,iHandy,2018-05-03,4452224,高级Python工程师,25k-50k,50000,25000,73,20,高级
468,深圳,深圳市零壹移动互联系统有限公司,零壹互联,2018-05-03,2647935,python开发工程师,15k-30k,30000,15000,795,19,普通
469,济南,山东广电信通网络运营有限公司,山东广电信通,2018-05-02,4504465,PYTHON技术开发工程师,6k-9k,9000,6000,512,3,普通
470,广州,蓝盾信息安全技术股份有限公司,蓝盾信息安全技术股份有限公司,2018-04-10,4048474,Python开发工程师,12k-22k,22000,12000,550,12,普通
471,厦门,厦门芭果网络科技有限公司,芭果网络,2018-05-04,4205722,Python/JAVA开发工程师,6k-10k,10000,6000,471,11,普通
472,北京,零氪信息技术（北京）有限公司,LinkDoc,2018-05-04,4128511,Python工程师,15k-30k,30000,15000,734,20,普通
473,北京,北京国双科技有限公司,Gridsum 国双,2018-05-04,3658320,资深Python开发工程师,15k-30k,30000,15000,70,20,高级
474,上海,上海创远教育科技有限公司,职晓,2018-05-04,4517702,Python开发工程师,13k-20k,20000,13000,771,22,普通
475,北京,北京云纵信息技术有限公司,云纵,2018-04-20,3646890,运维开发高级工程师-python,18k-25k,25000,18000,116,20,高级
476,上海,上海分泰信息科技有限公司,分泰智能,2018-04-19,4325872,python开发工程师,15K-25K,25000,15000,797,22,普通
477,北京,北京星尘纪元智能科技有限公司,星尘数据,2018-05-03,4302287,实习Python工程师,5k-8k,8000,5000,53,20,初级
478,北京,北京群星闪耀科技有限公司,群星科技,2018-04-19,4300848,Python工程师,15k-25k,25000,15000,42,20,普通
479,上海,深圳狗尾草智能科技有限公司,狗尾草智能科技,2018-04-17,3788698,高级Python开发工程师,15k-30k,30000,15000,591,22,高级
480,深圳,深圳市和讯华谷信息技术有限公司,极光,2018-05-04,4075683,极光调研 - 高级 Python 工程师,18k-35k,35000,18000,130,19,高级
481,北京,北京摩尔妈咪网络科技有限公司,摩尔妈妈,2018-05-03,4353360,Python开发实习生,4k-8k,8000,4000,144,20,初级
482,南京,久康云健康科技股份有限公司,久康云,2018-05-03,4247010,Python开发工程师,10k-20k,20000,10000,964,23,普通
483,上海,北京字节跳动科技有限公司,字节跳动,2018-04-24,4049446,高级Python开发工程师,25k-50k,50000,25000,14,22,高级
484,深圳,深圳市博奥特科技有限公司,博奥特科技,2018-05-04,3781902,中高级python开发工程师,15k-30k,30000,15000,1064,19,高级
485,上海,高升控股股份有限公司,高升控股,2018-05-04,4002448,python开发工程师,15k-25k,25000,15000,933,22,普通
486,广州,海南元游信息技术有限公司广州分公司,海南元游信息,2018-05-04,3784108,python运维开发,10k-18k,18000,10000,162,12,普通
487,杭州,北京通力互联技术服务有限公司,通力互联,2018-05-03,3946693,python工程师,10k-20k,20000,10000,557,21,普通
488,厦门,找到科技（深圳）有限公司,找到科技,2018-05-03,4515470,Python程序员,3k-5k,5000,3000,576,11,普通
489,上海,上海道客网络科技有限公司,DAOCLOUD,2018-05-03,4119231,高级 Python 研发工程师（上海）,10k-20k,20000,10000,421,22,高级
490,杭州,杭州飞享数据技术有限公司,飞享数据,2018-05-03,3919473,Python开发工程师,15k-30k,30000,15000,132,21,普通
491,北京,北京灵犀联云科技有限公司,灵犀联云,2018-05-01,3417800,【高级python工程师】,18k-26k,26000,18000,854,20,高级
492,北京,掌阅科技股份有限公司,掌阅,2018-04-28,2704328,高级Python研发工程师,25k-35k,35000,25000,297,20,高级
493,北京,北京金山云网络技术有限公司,金山云,2018-05-03,4405821,高级开发工程师（Go&amp;Python）,15k-30k,30000,15000,981,20,高级
494,广州,广州英荔教育科技有限公司,英荔教育,2018-05-03,1684990,Python软件工程师,7k-14k,14000,7000,345,12,普通
495,北京,北京灵犀联云科技有限公司,灵犀联云,2018-05-01,3417800,【高级python工程师】,18k-26k,26000,18000,854,20,高级
496,北京,掌阅科技股份有限公司,掌阅,2018-04-28,2704328,高级Python研发工程师,25k-35k,35000,25000,297,20,高级
497,北京,北京金山云网络技术有限公司,金山云,2018-05-03,4405821,高级开发工程师（Go&amp;Python）,15k-30k,30000,15000,981,20,高级
498,广州,广州英荔教育科技有限公司,英荔教育,2018-05-03,1684990,Python软件工程师,7k-14k,14000,7000,345,12,普通
499,北京,上海威烁热能有限公司,美团点评,2018/05/07,3714393,Python工程师,20k-40k,40000,20000,764,20,普通
500,杭州,杭州嘉云数据科技有限公司,Club Factory,2018-05-04,4120873,Python开发工程师（数据方向）,15k-20k,20000,15000,1040,21,普通
501,北京,北京趣拿软件科技有限公司,去哪儿网,2018-05-03,3155627,Python高级研发工程师-度假事业部(J11528),20k-40k,40000,20000,333,20,高级
502,贵阳,北京星润协力广告有限公司,北京星润协力,2018-05-02,4509734,python,4K-7K,7000,4000,661,16,普通
503,北京,北京数字联盟网络科技有限公司,数盟网络,2018-04-24,3899616,Python开发工程师,8k-16k,16000,8000,1049,20,普通
504,上海,上海趋佳信息科技有限公司,Each+,2018-04-23,4075805,Python研发工程师,15K-22K,22000,15000,766,22,普通
505,北京,北京慕华信息科技有限公司,学堂在线,2018/05/07,4292682,Python工程师（智能硬件）,20k-30k,30000,20000,200,20,普通
506,北京,北京星尘纪元智能科技有限公司,星尘数据,2018-05-03,4297614,实习Python工程师,5k-10k,10000,5000,53,20,初级
507,北京,北京智融时代科技有限公司,智融集团,2018-05-03,3740753,python开发实习生,6k-9k,9000,6000,791,20,初级
508,深圳,深圳市金证科技股份有限公司,金证股份,2018-05-03,4457473,主管Python开发工程师,12k-20k,20000,12000,301,19,普通
509,武汉,浙江力太科技有限公司,力太科技,2018-05-02,4177781,python工程师,15k-30k,30000,15000,197,8,普通
510,深圳,深圳市金证科技股份有限公司,金证股份,2018/05/07,4092448,后台开发（python）工程师,12k-14k,14000,12000,301,19,普通
511,深圳,深圳视界信息技术有限公司,八爪鱼,2018-05-04,4506827,python开发工程师,8k-15k,15000,8000,692,19,普通
512,北京,北京天融信网络安全,北京天融信公司,2018-05-03,3874194,python开发工程师,10k-15k,15000,10000,728,20,普通
513,深圳,成都琛石科技有限公司,实验楼,2018-05-03,4296213,Python 研发工程师,8k-16k,16000,8000,516,19,普通
514,上海,上海晶赫网络科技有限公司,BTCC,2018-05-02,4464562,Python开发工程师,20k-28k,28000,20000,783,22,普通
515,北京,北京每日优鲜便利购电子商务有限公司,每日优鲜便利购,2018-04-25,4479230,Python开发工程师,15k-30k,30000,15000,970,20,普通
516,杭州,中科视拓（北京）科技有限公司,中科视拓,2018-04-10,4109791,Python工程师,8k-16k,16000,8000,317,21,普通
517,北京,上海海知智能科技有限公司,海知智能,2018-05-04,4405673,Python开发实习生,3k-4k,4000,3000,825,20,初级
518,北京,北京灵犀联云科技有限公司,灵犀联云,2018-05-01,2637379,高级Python开发工程师,15k-30k,30000,15000,854,20,高级
519,北京,北京坚果金服科技有限公司,坚果金服,2018-04-26,4261469,Python高级开发工程师,15k-25k,25000,15000,295,20,高级
520,广州,广州棒谷科技股份有限公司,广州棒谷科技股份有限公司,2018-04-19,3473678,人工智能部后台工程师-Python方向,10k-20k,20000,10000,623,12,普通
521,上海,上海炫体信息科技有限公司,雷速体育,2018-05-04,2282811,Python,15k-25k,25000,15000,932,22,普通
522,北京,易企飞（北京）人力资源科技有限公司,企飞,2018-05-02,3313053,Python开发工程师,20k-30k,30000,20000,369,20,普通
523,长沙,湖南康通电子股份有限公司,康通,2018-04-23,3692964,Python工程师,7K-14K,14000,7000,461,13,普通
524,深圳,翼果（深圳）科技有限公司,翼果科技,2018/05/07,4046713,Python后台工程师(科技园),15k-30k,30000,15000,43,19,普通
525,上海,再惠（上海）网络科技有限公司,再惠网络,2018-05-04,3581192,后端开发工程师（Python）,16k-32k,32000,16000,230,22,普通
526,长沙,人和未来生物科技（长沙）有限公司,人和未来,2018-05-03,3536941,Python工程师,8k-15k,15000,8000,278,13,普通
527,厦门,网宿科技股份有限公司北京分公司,网宿科技,2018-05-03,3409255,Python后端开发工程师,8k-15k,15000,8000,907,11,普通
528,成都,成都励慧网络科技有限公司,励慧科技,2018-05-02,3247076,Python开发工程师,10k-15k,15000,10000,288,35,普通
529,北京,北京闪银奇异科技有限公司,闪银奇异,2018-05-02,4224010,Python 开发工程师,15k-25k,25000,15000,175,20,普通
530,深圳,北京火币天下网络技术有限公司,火币网,2018-04-19,4452131,Python工程师,15k-25k,25000,15000,882,19,普通
531,北京,北京磁力信科技有限公司,磁力信,2018-04-16,2769521,Python 开发工程师,14k-28k,28000,14000,268,20,普通
532,北京,转型工场（北京）科技有限公司,黑派科技,2018-04-13,4419087,Python开发,20k-40k,40000,20000,989,20,普通
533,北京,混沌时代（北京）教育科技有限公司,混沌大学,2018-05-04,4313110,python后台工程师,12k-18k,18000,12000,561,20,普通
534,上海,上海创远教育科技有限公司,职晓,2018-05-04,4517731,Python开发工程师,10k-16k,16000,10000,771,22,普通
535,上海,上海数禾信息科技有限公司,还呗-智能信贷领先者,2018-05-04,3821303,Python 高级开发工程师,15k-30k,30000,15000,1003,22,高级
536,上海,上海厚本金融信息服务有限公司,厚本金融,2018-05-04,4389427,数据工程师（偏python开发）,8k-15k,15000,8000,621,22,普通
537,深圳,武汉烧麦财播科技有限公司,武汉烧麦财播科技有限公司,2018-05-03,4004629,Python开发工程师（深圳公司）,18k-25k,25000,18000,343,19,普通
538,北京,北京海瀑网络科技有限公司,海瀑网络,2018-05-02,4507858,Python实习工程师,3k-5k,5000,3000,313,20,初级
539,北京,石家庄奥国信息咨询有限公司,奥国,2018-04-25,4480180,python开发工程师,13K-14K,14000,13000,128,20,普通
540,北京,北京海瀑网络科技有限公司,海瀑网络,2018-05-02,4507858,Python实习工程师,3k-5k,5000,3000,313,20,初级
541,北京,北京闪银奇异科技有限公司,闪银奇异,2018-05-02,4249718,Python开发工程师,18k-35k,35000,18000,175,20,普通
542,北京,石家庄奥国信息咨询有限公司,奥国,2018-04-25,4480180,python开发工程师,13K-14K,14000,13000,128,20,普通
543,杭州,杭州趣编网络科技有限公司,杭州趣编,2018-04-25,4327008,Python开发,6k-12k,12000,6000,411,21,普通
544,深圳,厦门美图之家科技有限公司,美图公司,2018-04-09,4215778,高级Python工程师/架构师,25k-50k,50000,25000,611,19,高级
545,北京,北京车势科技有限公司,车势科技,2018/05/06,2625410,python开发工程师,15k-25k,25000,15000,539,20,普通
546,上海,源杉信息技术（上海）有限公司,源杉FIR.ai,2018/05/07,4063498,Python后端工程师,15k-30k,30000,15000,334,22,普通
547,成都,上海点融信息科技有限责任公司,点融,2018-05-04,2758116,后端Python工程师 - CD3413,6k-12k,12000,6000,211,35,普通
548,北京,北京我最在行信息技术有限公司,在行,2018-05-04,3763480,Python后端工程师,15k-25k,25000,15000,987,20,普通
549,上海,上海骞云信息科技有限公司,CloudChef,2018-05-03,3459907,资深Python开发工程师,18k-36k,36000,18000,93,22,高级
550,武汉,北京今朝勇创科技有限公司,笑鱼科技,2018-04-27,4267502,python 工程师,8k-10k,10000,8000,428,8,普通
551,上海,佰客云（北京）区块链科技有限公司,佰客云区块链,2018-04-25,4427909,Python研发工程师,10k-20k,20000,10000,390,22,普通
552,南宁,广西云锋信息科技有限公司,云锋信息科技,2018-04-24,4264969,python开发工程师,4k-8k,8000,4000,817,2,普通
553,成都,北京乐信圣文科技有限责任公司,乐信圣文,2018-05-04,4144642,高级Python开发工程师,15k-30k,30000,15000,914,35,高级
554,上海,贝壳金控控股集团有限公司,贝壳金控,2018-05-03,4481970,Python开发工程师-SH0703,15k-30k,30000,15000,380,22,普通
555,北京,北京云英传奇技术有限公司,CloudIn,2018-05-04,4522240,高级python开发工程师,15k-30k,30000,15000,968,20,高级
556,北京,上海微创软件股份有限公司北京分公司,微创,2018-05-04,4468037,python（赴百度）,10k-14k,14000,10000,682,20,普通
557,杭州,浙江泓飞区块链科技有限公司,泓飞区块链,2018-05-03,4516688,Python工程师,9k-15k,15000,9000,828,21,普通
558,北京,北京字节跳动科技有限公司,字节跳动,2018-05-03,4500710,高级python工程师,30k-60k,60000,30000,14,20,高级
559,上海,飞榴（上海）信息科技有限公司,飞榴科技,2018-04-27,3334297,Python开发工程师,10k-20k,20000,10000,865,22,普通
560,北京,海思林科（北京）信息技术有限公司,海思林科,2018-04-18,3565119,python开发工程师,8k-16k,16000,8000,590,20,普通
561,上海,众应互联科技股份有限公司,众应互联,2018-05-04,4305929,Python开发工程师,12k-20k,20000,12000,809,22,普通
562,上海,上海优刻得信息科技有限公司,UCloud,2018-05-04,3911445,初级Python开发工程师,15k-25k,25000,15000,542,22,初级
563,长沙,湖南动脑信息科技有限公司,动脑科技,2018/05/07,3586021,python web开发工程师,10k-20k,20000,10000,72,13,普通
564,广州,前海易物（深圳）电子商务有限公司广州分公司,前海易物,2018/05/07,4523833,Python后端工程师,8k-15k,15000,8000,805,12,普通
565,北京,成都思耐科技有限公司,思耐科技,2018-05-03,4515385,python开发工程师,25k-35k,35000,25000,312,20,普通
566,北京,深度好奇（北京）科技有限公司,深度好奇,2018-05-03,3498074,Python工程师,6k-12k,12000,6000,50,20,普通
567,北京,高德软件有限公司,阿里巴巴—高德,2018-04-08,3801569,python开发高级工程师,15k-30k,30000,15000,972,20,高级
568,深圳,深圳市乐友网络科技有限公司,乐友游戏,2018-05-04,4463214,python开发,15k-20k,20000,15000,969,19,普通
569,杭州,北京星尘纪元智能科技有限公司,星尘数据,2018-05-03,4516387,Python实习工程师,5k-8k,8000,5000,53,21,初级
